artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Joy Oladokun,in defense of my own happiness,look up,0oEji7lz6paMOdk97XEK4Z,0.446,0.295,0,-9.711,0.0321,0.829,0.0,0.14,0.197,119.931,213933,3,Calm,"{'title': 'Joy Oladokun – Look Up Lyrics', 'lyrics': ""[Verse 1]\nSometimes your life feels like a broken rollercoaster\nA thousand useless moving parts\nSometimes you spend your nights\nToo scared of getting closer\nHiding out in the back seat of your car\n\n[Pre-Chorus]\nYou tell yourself it's raining\nThe clouds are in your head\nYou tell yourself it's better\nTo jump before you fall again\nBefore you lose it all again\n\n[Chorus]\nLook up\nDo you see the sunlight?\nLook up\nThere's flowers in your hair\nHold on\n'Cause somebody loves you\nYou know trouble's always gonna be there\nDon't lеt it bring you to your knees\nLook up\n\n[Verse 2]\nMondays aren't always bright\nSome days, you lose thе fight\nBut life can be beautiful if you let it be\nTomorrow keeps taunting you\nWith all kinds of mystery\nIt's a blank page for your poetry\nIf you let it be\n[Pre-Chorus]\nSo don't tell yourself it's raining\nThe clouds are in your head\nYou tell yourself it's better\nTo jump before you fall again\nBefore you lose it all again\n\n[Chorus]\nLook up\nDo you see the sunlight?\nLook up\nThere's flowers in your hair\nHold on\n'Cause somebody loves you\nYou know trouble's always gonna be there\nDon't let it bring you to your knees, yeah\nLook up\n\n[Interlude]\nLook up\nHold on\nLook up\nSometimes your life feels like a broken rollercoaster\nA thousand useless moving parts\n\n[Chorus]\nLook up\nDo you see the sunlight?\nLook up\nThere's flowers in your hair\nHold on\n'Cause somebody loves you\nYou know trouble's always gonna be there\nDon't let it bring you to your knees, yeah\nLook up\nTrouble's always gonna be there\nLook up\nDon't let it bring you to your knees, look up""}"
Caamp,"Fall, Fall, Fall","Fall, Fall, Fall",4MEhUxj35YRT7mqMaJgcWB,0.569,0.146,6,-12.568,0.046,0.905,0.00951,0.106,0.216,116.928,281180,3,Calm,"{'title': 'Caamp – Fall, Fall, Fall Lyrics', 'lyrics': ""[Verse 1]\nWill you fall, fall, fall for your furies?\nWould you die on the blade like your\u2005daddy\u2005did?\nAnd will you\u2005not stop and shake from this\u2005worry?\nWould you stay on the line while your country dies?\nThe world burns by\nYou've got smoke in your eyes\n\n[Chorus]\nAnd I want my kids to swim in the creek\nI want my kids to swim in the creek\n\n[Verse 2]\nYes, now go, now, all who can leave us\nGive what you can, oh, but take what you need\nAnd will this dark world soon become clearer?\nOr are we bound to stay quiet and drift off into sleep?\nDreams of money and greed\nSuch a dark destiny\n\n[Chorus]\nAnd I want my kids to swim in the creek\nOh, I want my kids to swim in the creek\n\n[Instrumental Bridge]\n[Verse 3]\nWill you fall, fall, fall for your furies?\nThere's only so much that a spirit can take\nWill you not stop and shake from this worry?\nYou'd be surprised what your own hands can make\nWithin the garden gates\nLove emanates\n\n[Chorus]\nAnd I want my kids to swim in the creek\nYeah, I want my kids to swim in the creek""}"
Harry Styles,Fine Line,Cherry,2IOFZdYYkFxEHVz1w34PoL,0.53,0.512,7,-9.261,0.0259,0.615,0.00453,0.129,0.411,95.946,259187,4,Calm,"{'title': 'Harry Styles – Cherry Lyrics', 'lyrics': '[Intro: Camille Rowe]\nCoucou\n\n[Chorus]\nDon\'t you call him ""baby""\nWe\'re not talking lately\nDon\'t you call him what you used to\u2005call\u2005me\n\n[Verse 1]\nI, I confess\u2005I can tell that you are\u2005at your best\nI\'m selfish so I\'m hating it\nI noticed that there\'s a piece of you in how I dress\nTake it as a compliment\n\n[Chorus]\nDon\'t you call him ""baby""\nWe\'re not talking lately\nDon\'t you call him what you used to call me\n\n[Verse 2]\nI, I just miss\nI just miss your accent and your friends\nDid you know I still talk to them?\n\n[Bridge]\nDoes he take you walking \'round his parents\' gallery?\n\n[Chorus]\nDon\'t you call him ""baby""\nWe\'re not talking lately\nDon\'t you call him what you used to call me\nDon\'t you call him ""baby"" (Coucou)\nWe\'re not talking lately\nDon\'t you call him what you used to call me (Coucou)\n\n[Outro: Camille Rowe]\nCoucou ! Tu dors ? Oh, j\'suis désolée...\nBah non... Nan, c\'est pas important...\nOuais, on a été à la plage, et maintenant on—\nParfait ! Allez !'}"
Hozier,Hozier (Expanded Edition),Cherry Wine - Live,1C042FLYy7rP3MfnkOcnha,0.415,0.11,1,-14.901,0.0388,0.951,0.00236,0.0962,0.234,81.876,240147,4,Calm,"{'title': 'Hozier – Cherry Wine (Live) Lyrics', 'lyrics': ""[Verse 1]\nHer eyes and words are so icy\nOh, but she burns\nLike rum on a fire\nHot and fast and angry as she can be\nI walk my days on a wire\n\n[Pre-Chorus 1]\nIt looks ugly, but it's clean\nOh mama, don't fuss over me\n\n[Chorus]\nThe way she tells me I'm hers and she is mine\nOpen hand or closed fist would be fine\nThe blood is rare and sweet as cherry wine\n\n[Verse 2]\nCalls of guilty thrown at me, all while she stains\nThe sheets of some other\nThrown at me so powerfully, just like she throws\nWith the arm of her brother\n\n[Pre-Chorus 2]\nBut I want it, it's a crime\nThat she's not around most of the time\n\n[Chorus 2]\nThe way she shows me I'm hers and she is mine\nOpen hand or closed fist would be fine\nThe blood is rare and sweet as cherry wine\n\n[Verse 3]\nHer fight and fury's fiery\nOh, but she looks\nLike sleep to the freezing\nSweet and right and merciful, I'm all but washed\nIn the tide of her breathing\n\n[Pre-Chorus 3]\nAnd it's worth it, it's divine\nI have this some of the time\n\n[Chorus 2]\nThe way she shows me I'm hers and she is mine\nOpen hand or closed fist would be fine\nThe blood is rare and sweet as cherry wine""}"
Maggie Rogers,Love You For A Long Time,Love You For A Long Time,6QTPacyXkZWG9FMwq6L1hJ,0.707,0.67,9,-6.137,0.0323,0.164,0.00283,0.109,0.822,112.993,223120,4,Calm,"{'title': 'Maggie Rogers – Love You for a Long Time Lyrics', 'lyrics': ""[Intro]\nOoh ooh ooh, ooh ooh ooh, ooh ooh ooh\nOoh ooh ooh, ooh ooh ooh, ooh\u2005ooh\u2005ooh-ooh-ooh\n\n[Verse 1]\nCame in like\u2005a vision from the old west\u2005wind\nLike a bright new dream that I was steppin' in\nI saw your face, and I knew it was a sign\nAnd I still think about that moment\nAll of the time\nOoh ooh ooh, ooh ooh ooh, ooh ooh ooh\nOoh ooh ooh, ooh ooh ooh, ooh ooh ooh-ooh-ooh\n\n[Verse 2]\nYou know that I could never make this up\nI found the reason and I'm not givin' it up\nI felt the fever, and I knew it was mine\nOh I'm gonna love you for a long time\n\n[Chorus]\nAnd in the mornin' when I'm waking up\nI swear that you're the first thing that I'm thinkin' of\nI feel it in my body\nKnow it in my mind, oh I\nI'm gonna love you for a long time\nI'm gonna love you for a long time\nI'm gonna love you for a long time\n[Verse 3]\nOh, I never knew it\nYeah you took me by surprise\nWhile I was gettin' lost so deep inside your diamond eyes\nSo many things that I still want to say\nAnd if devotion is a river\nThen I'm floating away\n\n[Chorus]\nAnd in the mornin' when you pick me up\nAnd all the world is quiet except the mourning dove\nI feel it in my body\nKnow it in my mind, oh I\nI'm gonna love you for a long time\nI'm gonna love you for a long time\nI'm gonna love you for a long time\n\n[Bridge]\nDon't slow down now\nCome and break me down\nKeep your hands in my hair\nKeep your mouth on my mouth\nDon't slow this down\nNever let me go\nBaby, don't you wanna see how far this thing can go?\n[Chorus]\nAnd in the mornin' when you wrap me up\nI know that forever could never be enough\nI feel it in my body\nKnow it in my mind, oh I\nI'm gonna love you for a long time\nI'm gonna love you for a long time\nI'm gonna love you for a long time\nFor a long time\nOh, I'm gonna love you for a long time\n\n[Outro]\nOoh, I'm gonna love you for a long time\nYeah, I'm gonna love you for a long time\nWon't you keep lettin' me love you for a long time\nFor a long, long, long, long time\nI'm gonna love you for a long time\nOoh ooh ooh, ooh ooh ooh, ooh ooh ooh\nOoh ooh ooh, ooh ooh ooh, ooh ooh ooh-ooh-ooh""}"
The Paper Kites,Woodland - EP,Bloom - Bonus Track,41yIvlFgvGwxq8qTqAR7eG,0.592,0.416,1,-9.794,0.0246,0.882,0.000586,0.112,0.417,96.002,210080,4,Calm,"{'title': 'The Paper Kites – Bloom Lyrics', 'lyrics': ""[Verse 1]\nIn the morning when I wake\nAnd the sun is coming through\nOh, you fill my lungs with sweetness\nAnd you fill my head with you\nShall I write it in a letter?\nShall I try to get it down?\nOh, you fill my head with pieces\nOf a song I can't get out\n\n[Chorus]\nCan I be close to you?\nOoh-oo-oo-ooh, ooh-oo-oo-ooh\nCan I be close to you?\nOoh-oo-oo-ooh, ooh-oo-oo-ooh\n\n[Verse 2]\nCan I take you to a moment\nWhere the fields are painted gold?\nAnd the trees are filled with memories\nOf the feelings never told?\nWhen the evening pulls the sun down\nAnd the day is almost through\nOh, the whole world, it is sleeping\nBut my world is you\n\n[Chorus]\nCan I be close to you?\n(Ah) ooh (aah), ooh (aah)\nCan I be close to you?\n(Ah) ooh (aah), ooh (aah)\nCan I be close to you?\n(Ah) ooh (aah), ooh (aah)\nCan I be close to you?\n(Ah) ooh (aah), ooh (aah)\nCan I be close to you?\nOoh, ooh""}"
Handsome Ghost,Some Still Morning,Weeds,2wOQdQ3cXCPARPHwOF4UqZ,0.579,0.325,0,-9.835,0.0284,0.721,2.24e-06,0.403,0.428,79.985,253670,4,Calm,"{'title': 'Handsome Ghost – Weeds Lyrics', 'lyrics': ""[Verse 1]\nIf you wake up someday soon\nIn a great big house, in a new bedroom\nIf you\u2005get\u2005to thinkin' 'bout\u2005the passing of time\nCircumstances, years are\u2005strange\nThe same old people have new last names\nAnd if for a moment, I am crossing your mind\nI hope it lingers\n\n[Chorus]\nFind me in the weeds, find me in the dark\nDivin' underneath, fightin' off the sharks\nFind me still lovin' you the best that I can\nFind me in the wrong, find me in the right\nFind me in the calm in the middle of the night\nFind me still lovin' you the best that I can\nFind me still loving you the best that I can\n\n[Verse 2]\nIf some weekend evening, your kind new man\nAt a black tie party, he takes your hand\nIf you make your entrance in that dress that I liked\nIf sometime later, you should meet\nSome quiet stranger who talks like me\nAnd if for a moment, I am crossing your mind\nI hope it lingers\n\n[Chorus]\nFind me in the weeds, find me in the dark\nDivin' underneath, fightin' off the sharks\nFind me still lovin' you the best that I can\nFind me in the wrong, find me in the right\nFind me in the calm in the middle of the night\nFind me still lovin' you the best that I can\nFind me still lovin' you the best that I can\n\n[Chorus]\nFind me in the weeds, find me in the dark\nDivin' underneath, fightin' off the sharks\nFind me still lovin' you the best that I can\nFind me in the wrong, find me in the right\nFind me in the calm in the middle of the night\nFind me still lovin' you the best that I can\nFind me still lovin' you the best that I can\nFind me still lovin' you the best that I can""}"
Lorde,Stoned at the Nail Salon,Stoned at the Nail Salon,0WLVSnKqQBK4UPom1TESHK,0.466,0.113,2,-13.325,0.0414,0.947,7.53e-05,0.0986,0.104,125.369,266432,4,Calm,NaN
Noah Kahan,Cape Elizabeth,Anyway,5FwlCxV2Q4xjTywLsD3Kxe,0.65,0.156,7,-10.686,0.0338,0.742,0.0,0.126,0.243,133.919,312146,4,Calm,"{'title': 'Noah Kahan – Anyway Lyrics', 'lyrics': ""[Verse 1]\nDirt on your heels, you've made a mess\nDown by the carpark, high off your head\nHoney\u2005don't\u2005worry, nobody's angry\u2005at any of this\nDarling be patient,\u2005stare into the vacancy, take a deep breath\n\n[Verse 2]\nIt's like when you're tired, you're someone else\nDon't speak for some time to find those words inside yourself\nHoney, don't worry, I'll do your laundry, covered in dirt\nDarling be patient, it's easy to break beneath the weight of the earth\nAnd I said\n\n[Chorus]\nAlways, I'll wait\nFor sharp glass when you break\nI'll be the light that you can't make\nI'll be your eyes, you be my face\n'Cause darling, I get scared for you\nAnd I'm not busy anyway\n\n[Verse 3]\nToday you looked older than me\nHair in your face, it fills the space between your teeth\nAnd all of your falling, has it got exhausting? Have you gotten sleep?\nYou said you were sorry, that you hadn't called me in over a week\nAnd I said\n[Chorus]\nAlways, I'll wait\nFor sharp glass when you break\nI'll be the light that you can't make\nI'll be your eyes, you be my face\n'Cause darling I get scared for you\nAnd I'm not busy anyway\n\n[Bridge]\nI hope I ain't the last of what the world left you\nA coat, something you only wear in cold weather\nI hope I ain't the last of what the world left you\nA coat, something you only wear in cold weather\nI hope I ain't the last of what the world left you\nA coat, something you only wear in cold weather, oh\nAnd I hope I ain't the last of what the world left you\nA coat, something you only wear in cold weather\n(You know better)\nAnd I said\n\n[Chorus]\nAlways, I'll wait\nFor sharp glass when you break\nI'll be the light that you can't make\nI'll be your eyes, you'll be my face\nDarling I get scared for you\nAnd I'm not busy anyway""}"
Taylor Swift,folklore,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,Calm,NaN
Abby Cates,Roadtripsong,Roadtripsong,7bZP1hWx4jVnRUr0FgZ4nR,0.529,0.0759,2,-17.689,0.0331,0.656,0.0,0.156,0.353,139.683,221143,3,Calm,"{'title': 'Abby Cates – Roadtripsong Lyrics', 'lyrics': ""[Intro]\n*whistles*\n\n[Verse]\nWrote a letter to the mountains\nThey never wrote me back\nI loved the sky so fiercely\nStill the thunder cracks\nGave flowers to the ocean\nStill, my heart was blue\n\n[Chorus]\nOf all the things I've loved\nMy darling, the best by far is you\n\n[Verse]\nI wished so hard that I could fly\nMy wings just weighed me down\nI dreamed that I could be a boat\nBut I sailed too far and drowned\nAnd oh I wished and longer for\nThese dreams to all come truе\n\n[Chorus]\nOf all the things I've wanted\nLovеr, what I want most is you\nYou, you, you\n\n[Verse]\nI lost the shoes I wore forever\nThough they were black and cracked\nMissed trains and planes to get to\nPlaces I might never go back\nI lost my mind along the way\nSounds wild but its true\n\n[Chorus]\nOf all the things I've lost\nHoney what i miss most is you, you""}"
