artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Blossoms,Blossoms,Charlemagne,7H5WVBQdSnJ1zmu8JoD6pg,0.544,0.925,9,-3.828,0.0406,0.00327,0.000399,0.284,0.789,101.984,166792,4,Energy,"{'title': 'Blossoms – Charlemagne Lyrics', 'lyrics': ""[Verse 1]\nHello, hello\nWho put love in my head?\nI know, I know it's made of lead\nHello, hello\nScience came, my kingdom reigned\nBelow, below, my Charlemagne\n\n[Chorus]\nAnd the river always flows, so if you go, I will know\nBy the rain, my Charlemagne\n\n[Verse 2]\nHello, hello\nMy eyes, tried, hide, cried, died\nInside the snow in the winter\nHello, hello\nThe doctors knew, prescribe me you\nBelow, below the amber sky\n\n[Chorus]\nAnd the river always flows, so if you go, I will know\nBy the rain, my Charlemagne\nAnd the river always flows tears of gold\nLeft me cold, do you feel the same, my Charlemagne?\n\n[Bridge]\nMy Charlemagne, my Charlemagne\nMy Charlemagne, my Charlemagne\nDon't go\nIf only I could show you\nDon't go\nIf only I could show you\nDon't go\nIf only I could show you\nDon't go\nIf only I could show you\n\n[Outro]\nAnd the river always flows, so if you go, I will know\nBy the rain, my Charlemagne\nAnd the river always flows tears of gold\nLeft me cold, do you feel the same, my Charlemagne?\nCharlemagne""}"
Snow Patrol,Chasing Cars,Chasing Cars,0rpIH5otu7ykvZPdcQuRPh,0.556,0.595,9,-4.51,0.0275,0.214,8.33e-05,0.125,0.144,104.001,266347,4,Sad,"{'title': 'Snow Patrol – Chasing Cars Lyrics', 'lyrics': ""[Intro]\n\n[Verse 1]\nWe'll do it all\nEverything\nOn our own\nWe don't need\nAnything or anyone\n\n[Chorus]\nIf I lay here\nIf I just lay here\nWould you lie with me and just forget the world?\n\n[Verse 2]\nI don't quite know\nHow to say\nHow I feel\nThose three words\nAre said too much\nThey're not enough\n\n[Chorus]\nIf I lay here\nIf I just lay here\nWould you lie with me and just forget the world?\nForget what we're told\nBefore we get too old\nShow me a garden that's burstin' into life\n\n[Verse 3]\nLet's waste time\nChasing cars\nAround our heads\nI need your grace\nTo remind me\nTo find my own\n\n[Chorus]\nIf I lay here\nIf I just lay here\nWould you lie with me and just forget the world?\nForget what we're told\nBefore we get too old\nShow me a garden that's burstin' into life\n\n[Bridge]\nAll that I am\nAll that I ever was\nIs here in your perfect eyes, they're all I can see\nI don't know where\nConfused about how, as well\nJust know that these things will never change for us at all\n\n[Chorus]\nIf I lay here\nIf I just lay here\nWould you lie with me and just forget the world?\n\n[Outro]""}"
Alesso,Chasing Stars (feat. James Bay),Chasing Stars (feat. James Bay),6y6xhAgZjvxy5kR5rigpY3,0.594,0.64,10,-6.865,0.033,0.0169,0.0,0.135,0.492,92.871,170457,4,Happy,"{'title': 'Alesso & Marshmello – Chasing Stars Lyrics', 'lyrics': ""[Verse 1]\nIt was just like magic\nWhen your hips came crashin'\nThere were fire's burnin'\nAnd my hands learning\nTo paint with passion\nIt was planets meeting\nIt was synced up breathing\nThere were angels callin' and more free fallin'\nThan I believed in\n\n[Pre-Chorus]\nMemories like freight trains hit me\nI replay to keep you with me\nBetter to have had than not at all\n\n[Chorus]\nWe were chasing stars\nAcross the county lines\nTwo imperfect pieces\nWith our fingers intertwinеd\nAnd I would do it all again\nKnowing I'd be left behind\nOh, what a timе\nBack when you were mine\n[Verse 2]\nOh, I'm hurting\nBut I'm still certain\nThat when the pain comes back in waves\nYeah, it was worth it, yeah\n\n[Pre-Chorus]\nMemories like freight trains hit me\nI replay to keep you with me\nBetter to have had than not at all\n\n[Chorus]\nWe were chasing stars\nAcross the county lines\nTwo imperfect pieces\nWith our fingers intertwined\nAnd I would do it all again\nKnowing I'd be left behind\nOh, what a time\nBack when you were mine\n\n[Bridge]\nOh, back when you were mine\nOh, we were chasing stars\nOh, we were chasing stars\n[Chorus]\nWe were chasing stars\nAcross the county lines\nTwo imperfect pieces\nWith our fingers intertwined\nAnd I would do it all again\nKnowing I'd be left behind\nOh, what a time\nBack when you were mine\n\n[Outro]\nWhen you're mine\nBack when you were mine\nBack when you were mine\n(Oh, when you were)\nBack when you were mine\n(Oh, when we were chasin' stars)\n(Oh, when we were chasin' stars)\nBack when you were mine""}"
Angus & Julia Stone,Snow,Chateau,62oCnK99vT8HOgwPsvXuiM,0.662,0.585,5,-11.255,0.0367,0.658,0.881,0.102,0.606,129.979,273533,4,Calm,"{'title': 'Angus & Julia Stone – Chateau Lyrics', 'lyrics': ""[Chorus: Angus Stone]\nI don't mind if you wanna go anywhere\nI'll take you there\nWe can go if you wanna go anywhere\nI'll take you there\n\nWe can go to the Chateau Marmont\nAnd dance in the hotel room\nWe can run with the headlights on\nUntil we got nothing to lose\n\n[Post-Chorus: Angus Stone]\nWe high, lifting from the ground\nWe go, never coming down\nI don't mind if you wanna go anywhere\nI'll take you there\n\n[Verse: Julia Stone]\nEvery day the weekend, trying to be your best friend\nTrying just to figure it out\nCorner in your converse, living on the outskirts\nTrying just to figure it out\nTalking like a deadbeat, I just wanted you to see\nEverything that I could see\nWalking in the night sky, I'm always on your side\nYou were really saving me\n[Chorus: Angus Stone]\nWe can go to the Chateau Marmont\nAnd dance in the hotel room\nWe can go to the Chateau Marmont\nAnd dance, we got nothing to lose\nI don't mind if you wanna go anywhere\nI'll take you there\nWe can go if you wanna go anywhere\nI'll take you there\n\n[Post-Chorus: Angus Stone]\nWe high, lifting from the ground\nWe go, never coming down\nI don't mind if you wanna go anywhere\nI'll take you there\nI'll take you there\nI'll take you there\n\n[Bridge: Angus & Julia, Angus Stone, Julia Stone]\nThrow me a bone\nDon't be scared of what you don't already know\nThrow me a bone\nDon't be scared of what you don't already know\nThrow me a bone\nDon't be scared of what you don't already know\nThrow me a bone\nDon't be scared of what you don't already know\nThrow me a bone\n(Don't go wasting your time)\nDon't be scared of what you don't already know\nThrow me a bone\n(Don't go wasting your time)\nDon't be scared of what you don't already know\nThrow me a bone\n(Don't go wasting your time)\nDon't be scared of what you don't already know\nThrow me a bone\n(Don't go wasting your time)\nDon't be scared of what you don't already know\n[Outro: Angus Stone]\nDon't go wasting your time\nDon't go wasting your time""}"
The Wombats,Beautiful People Will Ruin Your Life,Cheetah Tongue,4w9TBRGhvbhiLQB8jVCusl,0.533,0.967,2,-3.066,0.057,0.0426,0.000432,0.132,0.603,95.008,219482,4,Energy,"{'title': 'The Wombats – Cheetah Tongue Lyrics', 'lyrics': ""[Chorus]\nI cut off my head and my cheetah tongue\nI can't think straight and my mouth is numb\nDon't shut your eyes till we fade to black\nCause maybe this time the good stuff could last\n\n[Verse 1]\nYou won me over\nMy orange cola got black flamingos crying for ya\nWell I'll see you later\nI could be your faker\nMy hands shake like jellyfish when you're near\n\n[Chorus]\nI cut off my head and my cheetah tongue\nI can't think straight and my mouth is numb\nDon't shut your eyes till we fade to black\nCause maybe this time the good stuff could last\n\n[Verse 2]\nYou're a hammer, sweet firecracker\nStumbling through Chinatown\nLiar, liar, my house is on fire\nSomewhere between Chinatown and here\n\n[Chorus]\nI cut off my head and my cheetah tongue\nI can't think straight and my mouth is numb\nDon't shut your eyes till we fade to black\nCause maybe this time the good stuff could last\n[Verse 3]\nCome a little closer, it's alright\nI'll be your character with flaws tonight\nCome a little closer, my firefly\nYou're not the only one who doesn't want to be alone tonight\n\n[Chorus]\nI cut off my head and my cheetah tongue\nI can't think straight and my mouth is numb\nDon't shut your eyes till we fade to black\nCause maybe this time the good stuff could last""}"
Lana Del Rey,Chemtrails Over The Country Club,Chemtrails Over The Country Club,7bPWdJgx8vek7S5i5yAtvG,0.334,0.276,4,-13.125,0.0643,0.877,0.000249,0.113,0.429,201.025,271177,3,Calm,"{'title': 'Lana Del Rey – Chemtrails Over the Country Club Lyr', 'lyrics': ""[Chorus]\nI'm on the run with you, my sweet love\nThere's nothing wrong contemplating God\nUnder the chemtrails\u2005over\u2005the country club\nWe're\u2005in our jewels in the swimming\u2005pool\nMe and my sister just playin' it cool\nUnder the chemtrails\u205fover\u205fthe\u205fcountry club\n\n[Verse 1]\nTake out\u205fyour turquoise and\u205fall of your jewels\nGo to the market, the kids' swimming pools\nBaby, what's your sign?\nMy moon's in Leo, my Cancer is sun\nYou won't play, you're no fun\nWell, I don't care what they think\nDrag racing my little red sports car\nI'm not unhinged or unhappy, I'm just wild\n\n[Chorus]\nI'm on the run with you, my sweet love\nThere's nothing wrong contemplating God\nUnder the chemtrails over the country club\nWe're in our jewels in the swimming pool\nMe and my sister just playin' it cool\nUnder the chemtrails over the country club\n\n[Verse 2]\nMeet you for coffee at the elementary schools\nWe laugh about nothing as the summer gets cool\nIt's beautiful how this deep normality settles down over me\nI'm not bored or unhappy, I'm still so strange and wild\n\n[Chorus]\nI'm in the wind, I'm in the water\nNobody's son, nobody's daughter\nWatching the chemtrails over the country club\nSuburbia, The Brentwood Market\nWhat to do next? Baby, what of it?\nWhite picket chemtrails over the country club\n\n[Bridge]\nMy love, my love\n\n[Chorus]\nWashing my hair, doing the laundry\nLate night TV, I want you only\nLike when we were kids under chemtrails and country clubs\nIt's never too late, baby, so don't give up\nIt's never too late, baby, so don't give up\nUnder the chemtrails over the country club, yeah (You're born in December and I'm born in June)\nUnder the chemtrails, over the country club, yeah (You're born in December and I'm born in June)\n\n[Outro]\nMy Cancer is sun and my Leo is moon\nMy Cancer is sun and my Leo is moon""}"
Harry Styles,Fine Line,Cherry,2IOFZdYYkFxEHVz1w34PoL,0.53,0.512,7,-9.261,0.0259,0.615,0.00453,0.129,0.411,95.946,259187,4,Calm,"{'title': 'Harry Styles – Cherry Lyrics', 'lyrics': '[Intro: Camille Rowe]\nCoucou\n\n[Chorus]\nDon\'t you call him ""baby""\nWe\'re not talking lately\nDon\'t you call him what you used to\u2005call\u2005me\n\n[Verse 1]\nI, I confess\u2005I can tell that you are\u2005at your best\nI\'m selfish so I\'m hating it\nI noticed that there\'s a piece of you in how I dress\nTake it as a compliment\n\n[Chorus]\nDon\'t you call him ""baby""\nWe\'re not talking lately\nDon\'t you call him what you used to call me\n\n[Verse 2]\nI, I just miss\nI just miss your accent and your friends\nDid you know I still talk to them?\n\n[Bridge]\nDoes he take you walking \'round his parents\' gallery?\n\n[Chorus]\nDon\'t you call him ""baby""\nWe\'re not talking lately\nDon\'t you call him what you used to call me\nDon\'t you call him ""baby"" (Coucou)\nWe\'re not talking lately\nDon\'t you call him what you used to call me (Coucou)\n\n[Outro: Camille Rowe]\nCoucou ! Tu dors ? Oh, j\'suis désolée...\nBah non... Nan, c\'est pas important...\nOuais, on a été à la plage, et maintenant on—\nParfait ! Allez !'}"
Hozier,Hozier (Expanded Edition),Cherry Wine - Live,1C042FLYy7rP3MfnkOcnha,0.415,0.11,1,-14.901,0.0388,0.951,0.00236,0.0962,0.234,81.876,240147,4,Calm,"{'title': 'Hozier – Cherry Wine (Live) Lyrics', 'lyrics': ""[Verse 1]\nHer eyes and words are so icy\nOh, but she burns\nLike rum on a fire\nHot and fast and angry as she can be\nI walk my days on a wire\n\n[Pre-Chorus 1]\nIt looks ugly, but it's clean\nOh mama, don't fuss over me\n\n[Chorus]\nThe way she tells me I'm hers and she is mine\nOpen hand or closed fist would be fine\nThe blood is rare and sweet as cherry wine\n\n[Verse 2]\nCalls of guilty thrown at me, all while she stains\nThe sheets of some other\nThrown at me so powerfully, just like she throws\nWith the arm of her brother\n\n[Pre-Chorus 2]\nBut I want it, it's a crime\nThat she's not around most of the time\n\n[Chorus 2]\nThe way she shows me I'm hers and she is mine\nOpen hand or closed fist would be fine\nThe blood is rare and sweet as cherry wine\n\n[Verse 3]\nHer fight and fury's fiery\nOh, but she looks\nLike sleep to the freezing\nSweet and right and merciful, I'm all but washed\nIn the tide of her breathing\n\n[Pre-Chorus 3]\nAnd it's worth it, it's divine\nI have this some of the time\n\n[Chorus 2]\nThe way she shows me I'm hers and she is mine\nOpen hand or closed fist would be fine\nThe blood is rare and sweet as cherry wine""}"
Anne-Marie,Ciao Adios,Ciao Adios,3EfugazgSddQvzZpkof5I4,0.698,0.882,4,-3.078,0.0863,0.127,0.0,0.15,0.445,106.083,200105,4,Angry,"{'title': 'Anne-Marie – Ciao Adiós Lyrics', 'lyrics': ""[Intro]\nYeah, yeah, yeah, yeah, yeah\nUh\n\n[Verse 1]\nAsk you once, ask you twice now\nThere's lipstick on your collar\nYou say she's just a friend now\nThen why don't we call her?\nSo you wanna go home with someone\nTo do all the things you used to do to me\nI swear, I know you do\n\n[Pre-Chorus]\nUsed to take me out, in your fancy car\nAnd make out in the rain\nAnd when I ring you up\nDon't know where you are\n'Til I hear her say your name\nUsed to sing along, when you played guitar\nThat's a distant memory\nHope she treats you better than you treated me, ha\n\n[Chorus]\nI'm onto you, yeah, you\nI'm not your number one\nI saw you, with her\nKissing and having fun\nIf you're giving her all of your money and time\nI'm not gonna sit here wasting mine on you, yeah, you\nCiao adios, I'm done, uh\nCiao adios, I'm done\nCiao adios, I'm done\n\n[Verse 2]\nAfter three, after four times\nWhy did I bother?\nTell me how many more times\nDoes it take to get smarter?\nDon't need to deny the hurt and the lies\nAnd all of the things you did to me\nI swear, I know you did\n\n[Pre-Chorus]\nNow you take her out, in your fancy car\nAnd make out in the rain\nAnd when she rings you up\nShe know where you are\nBut I know differently\nNow she sings along, when you play guitar\nMaking brand new memories\nHope you treat her better than you treated me\n\n[Chorus]\nI'm onto you, yeah, you\nI'm not your number one (yeah)\nI saw you, with her (with her)\nKissing and having fun\nIf you're giving her all of your money and time\nI'm not gonna sit here wasting mine on you, yeah, you (yeah, yeah)\nCiao adios, I'm done (I'm done)\nCiao adios, I'm done (yeah, yeah, no, no, no, no)\nCiao adios, I'm done (I'm done)\nIf you're giving her all of your money and time\nI'm not gonna sit here wasting mine on you, yeah, you (yeah, yeah)\nCiao adios, I'm done\n\n[Bridge]\nAnd now you take her out, in your fancy car\nAnd make out in the rain\nAnd when she rings you up\nShe know where you are\nBut I know differently\nNow she sings along, when you play guitar\nMaking brand new memories\nHope you treat her better than you treated me\n\n[Chorus]\nI'm onto you, yeah, you\nI'm not your number one\nI saw you, with her (with her)\nKissing and having fun (having fun)\nIf you're giving her all of your money and time (money and time)\nI'm not gonna sit here wasting mine on you, yeah, you (wasting mine)\nCiao adios, I'm done (I'm done)\nYeah, ciao adios, I'm done\n(Uh, you get on with your life)\nCiao adios, I'm, I'm done\n(I'll get on with my life)\nIf you're giving her all of your money and time\nI'm not gonna sit here wasting mine on you, yeah, you\nCiao adios, I'm done""}"
Anne-Marie,Ciao Adios,Ciao Adios,3EfugazgSddQvzZpkof5I4,0.698,0.882,4,-3.078,0.0863,0.127,0.0,0.15,0.445,106.083,200105,4,Angry,"{'title': 'Anne-Marie – Ciao Adiós Lyrics', 'lyrics': ""[Intro]\nYeah, yeah, yeah, yeah, yeah\nUh\n\n[Verse 1]\nAsk you once, ask you twice now\nThere's lipstick on your collar\nYou say she's just a friend now\nThen why don't we call her?\nSo you wanna go home with someone\nTo do all the things you used to do to me\nI swear, I know you do\n\n[Pre-Chorus]\nUsed to take me out, in your fancy car\nAnd make out in the rain\nAnd when I ring you up\nDon't know where you are\n'Til I hear her say your name\nUsed to sing along, when you played guitar\nThat's a distant memory\nHope she treats you better than you treated me, ha\n\n[Chorus]\nI'm onto you, yeah, you\nI'm not your number one\nI saw you, with her\nKissing and having fun\nIf you're giving her all of your money and time\nI'm not gonna sit here wasting mine on you, yeah, you\nCiao adios, I'm done, uh\nCiao adios, I'm done\nCiao adios, I'm done\n\n[Verse 2]\nAfter three, after four times\nWhy did I bother?\nTell me how many more times\nDoes it take to get smarter?\nDon't need to deny the hurt and the lies\nAnd all of the things you did to me\nI swear, I know you did\n\n[Pre-Chorus]\nNow you take her out, in your fancy car\nAnd make out in the rain\nAnd when she rings you up\nShe know where you are\nBut I know differently\nNow she sings along, when you play guitar\nMaking brand new memories\nHope you treat her better than you treated me\n\n[Chorus]\nI'm onto you, yeah, you\nI'm not your number one (yeah)\nI saw you, with her (with her)\nKissing and having fun\nIf you're giving her all of your money and time\nI'm not gonna sit here wasting mine on you, yeah, you (yeah, yeah)\nCiao adios, I'm done (I'm done)\nCiao adios, I'm done (yeah, yeah, no, no, no, no)\nCiao adios, I'm done (I'm done)\nIf you're giving her all of your money and time\nI'm not gonna sit here wasting mine on you, yeah, you (yeah, yeah)\nCiao adios, I'm done\n\n[Bridge]\nAnd now you take her out, in your fancy car\nAnd make out in the rain\nAnd when she rings you up\nShe know where you are\nBut I know differently\nNow she sings along, when you play guitar\nMaking brand new memories\nHope you treat her better than you treated me\n\n[Chorus]\nI'm onto you, yeah, you\nI'm not your number one\nI saw you, with her (with her)\nKissing and having fun (having fun)\nIf you're giving her all of your money and time (money and time)\nI'm not gonna sit here wasting mine on you, yeah, you (wasting mine)\nCiao adios, I'm done (I'm done)\nYeah, ciao adios, I'm done\n(Uh, you get on with your life)\nCiao adios, I'm, I'm done\n(I'll get on with my life)\nIf you're giving her all of your money and time\nI'm not gonna sit here wasting mine on you, yeah, you\nCiao adios, I'm done""}"
Post Malone,Circles,Circles,4VginDwYTP2eaHJzO0QMjG,0.704,0.758,0,-3.537,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907,4,Happy,"{'title': 'Post Malone – Circles Lyrics', 'lyrics': ""[Intro]\nOh, oh, oh\nOh,\u200a oh, oh\nOh,\u200a oh, oh, oh, oh\n\n[Verse 1]\nWe couldn't turn around 'til we were upside down\nI'll be the bad guy now, but know I ain't too proud\nI\u200a couldn't be there even when I tried\nYou\u200a don't believe it, we do this every time\n\n[Chorus]\nSeasons change and our love went cold\nFeed\u200a the flame 'cause we can't let go\nRun away, but we're running in circles\nRun away, run away\nI dare you to do something\nI'm\u200a waiting on you again, so I don't take the blame\nRun away, but we're running in circles\nRun away, run away, run away\n\n[Verse 2]\nLet go, I got a feeling that it's time to let go\nI said so, I knew that this was doomed from the get-go\nYou thought that it was special, special\nBut it was just the sex though, the sex though\nAnd I still hear the echoes (The echoes)\nI got a feeling that it's time to let it go, let it go\n[Chorus]\nSeasons change and our love went cold\nFeed the flame 'cause we can't let go\nRun away, but we're running in circles\nRun away, run away\nI dare you to do something\nI'm waiting on you again, so I don't take the blame\nRun away, but we're running in circles\nRun away, run away, run away\n\n[Bridge]\nMaybe you don't understand what I'm going through\nIt's only me, what you got to lose?\nMake up your mind, tell me, what are you gonna do?\nIt's only me, let it go\n\n[Chorus]\nSeasons change and our love went cold\nFeed the flame 'cause we can't let go\nRun away, but we're running in circles\nRun away, run away\nI dare you to do something\nI'm waiting on you again, so I don't take the blame\nRun away, but we're running in circles\nRun away, run away, run away""}"
Britney Spears,Circus (Deluxe Version),Circus,7jk7gqyEonmVVYahZN5zhW,0.791,0.733,6,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4,Angry,"{'title': 'Britney Spears – Circus Lyrics', 'lyrics': ""[Verse 1]\nThere's only two types of people in the world\nThe ones that entertain and the ones that observe\nWell, baby, I'm a put-on-a-show kinda girl\nDon't like the backseat, gotta be first (Oh, oh)\nI'm like the ringleader, I call the shots (Call the shots)\nI'm like a firecracker, I make it hot\n\n[Pre-Chorus]\nWhen I put on a show\nI feel the adrenaline movin' through my veins\nSpotlight on me and I'm ready to break\nI'm like a performer, the dance floor is my stage\nBetter be ready, hope that you feel the same\n\n[Chorus]\nAll eyes on me in the center of the ring\nJust like a circus\nWhen I crack that whip, everybody gon' trip\nJust like a circus\nDon't stand there watchin' me, follow me\nShow me what you can do\nEverybody let go, we can make a dance floor\nJust like a circus\n\n[Verse 2]\nThere's only two types of guys out there\nOnes that can hang with me and ones that are scared\nSo, baby, I hope that you came prepared\nI run a tight ship, so beware\nI'm like the ringleader, I call the shots (I call the shots)\nI'm like a firecracker, I make it hot\n[Pre-Chorus]\nWhen I put on a show\nI feel the adrenaline movin' through my veins\nSpotlight on me and I'm ready to break\nI'm like a performer, the dance floor is my stage\nBetter be ready, hope that you feel the same\n\n[Chorus]\nAll eyes on me in the center of the ring\nJust like a circus\nWhen I crack that whip, everybody gon' trip\nJust like a circus\nDon't stand there watchin' me, follow me\nShow me what you can do\nEverybody let go, we can make a dance floor\nJust like a circus\n\n[Breakdown]\nLet's go\nLet me see what you can do\nI'm runnin' this (Like-like-like-like a circus)\nYeah, like a what? (Like-like-like-like a circus)\n\n[Chorus]\nAll eyes on me in the center of the ring\nJust like a circus\nWhen I crack that whip, everybody gon' trip\nJust like a circus\nDon't stand there watchin' me, follow me\nShow me what you can do\nEverybody let go, we can make a dance floor\nJust like a circus\nAll eyes on me in the center of the ring\nJust like a circus\nWhen I crack that whip, everybody gon' trip\nJust like a circus\nDon't stand there watchin' me, follow me\nShow me what you can do\nEverybody let go, we can make a dance floor\nJust like a circus""}"
The Meters,Funkify Your Life: The Meters Anthology,Cissy Strut,7b8s4Z0abQQ4x4jpct4GjR,0.521,0.799,0,-11.993,0.097,0.106,0.732,0.332,0.709,175.921,185227,4,Happy,"{'title': 'GZA – Feel the Pain Lyrics', 'lyrics': ""[Verse 1]\nYes, yes y'all\nI feel I'm a threat to high-powered MCs\n'Cause when I roll up on their live shows they kinda freeze\nFrom being approached by the Genius of rap\nWhose poetry makes hands on a clock clap\nYou see, I be coming with strong rhymes galore\nThat even a stubborn MC can't ignore\nThat trying to defeat me brings about danger\nLike a child speaking to a stranger\nSoft MCs, I see more and more\nWith an ancient style, the prehistoric bore\nYes, they scream and roar 'til your throat get sore\nNow you're running to the neighborhood drug store\nTo buy the cough drop, for what? The wrong hip hop\nNow you swear you're on the good ship lollipop\nBut it's a sweet trip to the candy shop\nBlaow! Now it's a six foot drop\nFor stealin' rhymes which is incorrect\nBiting was the cause, death was the effect\n'Cause the action affects the reaction\nThere's more like you, yo, you just the fraction\nOf those who speak on how others are weak\nYou wanna sneak peek of the hype technique?\nDon't make me run up and start flipping like I'm insane\nOr you'll feel the pain\n\n[Hook]\nYou'll feel the pain\nFeel the pain\nFeel the pain\n\n[Verse 2]\nI appreciate your compliments of my creation\nYour standing up followed by your standing ovation\nYour kindliness to listen to the true MC\nThose who know me make me number one 'cause they agree\nI rock on and on past the break of the dawn\nAsk Rakeem, Unique Ason or even Melquan\n'Cause I be flowing, at the same time showing\nHard headed individuals who don't be knowing\nThat I wrecked it, 'cause my style is perfected\nAnd injected into a dope beat selected\nBy who? Easy Mo Bee, the engineer\nBut don't forget the hypest in the Northern Hemisphere\nThe G, the- the G, the- the Genius\nFrom Earth, not Mercury or Venus\nOr Mars, 'cause then I'll be a Martian\nBut even in that world I'll still be squashin'\nBrothers who feel they have the heart\nTo battle me, then I'll just rip them apart\nDon't make me run up and start flippin' like I'm insane\n'Cause you'll feel the pain\n\n[Hook]\nYou'll feel the pain\nFeel the pain\nFeel the pain""}"
Foxes,Acoustic Sessions (Spotify),Clarity - Acoustic,3Dd74brVmZzIfc532iBBB2,0.526,0.361,8,-5.233,0.0324,0.808,0.0,0.108,0.276,120.382,216040,4,Sad,"{'title': 'Foxes – Clarity (Live) Lyrics', 'lyrics': ""[Verse 1]\nHigh dive into frozen waves where the past comes back to life\nFight fear for the selfish pain, it was worth it every time\nHold still right before we crash, 'cause we both know how this ends\nOur clock ticks 'til it breaks your glass, and I drown in you again\n\n[Chorus]\n'Cause you are the piece of me I wish I didn't need\nChasing relentlessly\nStill fight, and I don't know why\nIf our love is tragedy, why are you my remedy?\nIf our love's insanity, why are you my clarity?\n\n[Verse 2]\nWalk on through a red parade and refuse to make amends\nIt cuts deep through our ground and makes us forget all common sense\nDon't speak as I try to leave, 'cause we both know what we'll choose\nIf you pull, then I'll push too deep, and I'll fall right back to you\n\n[Chorus]\n'Cause you are the piece of me I wish I didn't need\nChasing relentlessly\nStill fight, and I don't know why\nIf our love is tragedy, why are you my remedy?\nIf our love's insanity, why are you my clarity?\n\n[Breakdown]\nWhy are you my clarity?\nWhy are you my remedy?\nWhy are you my clarity?\n\n[Chorus]\n'Cause you are the piece of me I wish I didn't need\nChasing relentlessly\nStill fight, and I don't know why\nIf our love is tragedy, why are you my remedy?\nIf our love's insanity, why are you my clarity?""}"
The Lumineers,Cleopatra,Cleopatra,5bzf1xrbqr1ttjAJuRz2xY,0.536,0.775,8,-6.765,0.0394,0.228,0.000143,0.0947,0.485,151.393,201413,4,Energy,"{'title': '\u200bThe Lumineers – Cleopatra Lyrics', 'lyrics': ""[Verse 1]\nI was Cleopatra, I was young and an actress\nWhen you knelt by my mattress, and asked for my hand\nBut I was sad you asked it, as I laid in a black dress\nWith my father in a casket, I had no plans\n\nAnd I left the footprints, the mud stained on the carpet\nAnd it hardened like my heart did when you left town\nBut I must admit it, that I would marry you in an instant\nDamn your wife, I'd be your mistress just to have you around\n\n[Chorus]\nBut I was late for this, late for that, late for the love of my life\nAnd when I die alone, when I die alone, when I die I'll be on time\n\n[Verse 2]\nWhile the church discouraged, any lust that burned within me\nYes my flesh, it was my currency, but I held true\nSo I drive a taxi, and the traffic distracts me\nFrom the strangers in my backseat, they remind me of you\n\n[Chorus]\nBut I was late for this, late for that, late for the love of my life\nAnd when I die alone, when I die alone, when I die I'll be on time\n\n[Bridge]\nAnd the only gifts from my Lord were a birth and a divorce\nBut I've read this script and the costume fits, so I'll play my part\n\n[Verse 3]\nI was Cleopatra, I was taller than the rafters\nBut that's all in the past now, gone with the wind\nNow a nurse in white shoes leads me back to my guestroom\nIt's a bed and a bathroom\nAnd a place for the end\n\n[Outro]\nI won't be late for this, late for that, late for the love of my life\nAnd when I die alone, when I die alone, when I die I'll be on time""}"
Rihanna,ANTI (Deluxe),Close To You,6D2tzc8kRnZb7P1lNwMBLH,0.494,0.17,10,-11.368,0.0337,0.895,0.0,0.139,0.145,80.098,223213,4,Sad,"{'title': 'Rihanna – Close to You Lyrics', 'lyrics': '[Verse 1]\nNothing but a tear, that\'s all for breakfast\nWatching you pretend you\'re unaffected\nYou\'re pulling our connections, expecting me to let you go\nBut I won\'t\n\n[Pre-Chorus]\nI know you don\'t need my protection\nBut I\'m in love, can\'t blame me for checking\nI love in your direction, hoping that the message goes\n\n[Chorus]\nSomewhere close to you\nClose to you\nLike so close if they hurt you, you wouldn\'t find out\nJust say now, I\'m coming right now to be close to you\n\n[Verse 2]\nSaid you let it go, you kept it\nWorking hard to perfect it\nBut now your fear is reckless, and it\'s out of your control\nWell just let it go\n\n[Pre-Chorus]\nI know you don\'t need my protection\nBut I\'m in love, can\'t blame me for checking\nI love in your direction, hoping that the message goes\n\n[Chorus]\nSomewhere close to you\nClose to you\nLike so close, if they hurt you, you wouldn\'t find out\nIf you let me, I\'d be there by now\nClose to you\n\n[Click here to learn more about the making of ""Close to You""]'}"
